pid,sid,file,vid,start_time,end_time,text,manual_transcript,notes,age,speaker
02740001,35,02740001-35,4,2209.4,2210.4,You see the...,You see the...,NA,5.37,ochild
02740001,35,02740001-35,4,2210.4,2211.4,You're,You're,NA,5.37,ochild
02740001,35,02740001-35,4,2211.4,2214.4,You're You're going back.,You're just throwing that,NA,5.37,ochild
02740001,35,02740001-35,4,2214.4,2216.4,"Okay, so many.","Okay, so many.",NA,5.37,ochild
02740001,35,02740001-35,4,2214.4,2216.4,"Come on Tew, too.",Come on [name],proper noun,5.37,tadult
02740001,35,02740001-35,4,2216.4,2218.4,There's so many.,There's so many.,NA,5.37,tadult
02740001,35,02740001-35,4,2218.4,2220.4,There's so many.,There's so many.,NA,5.37,tadult
02740001,35,02740001-35,4,2220.4,2226.4,"There's so many. There's so many. Right over here, here, you know, Sparko.","Right over here, here, you know, Sparko.",NA,5.37,tadult
02740001,35,02740001-35,4,2226.4,2228.4,"Okay, right over you made.","Okay, right over you made.",NA,5.37,tadult
02740001,35,02740001-35,4,2228.4,2230.4,"Oh, you want this one?","Oh, you want this one?",NA,5.37,tadult
02740001,35,02740001-35,4,2230.4,2231.4,Okay.,Okay.,NA,5.37,tadult
02740001,35,02740001-35,4,2231.4,2235.4,"Right over your [name]. Oh, he wanted to hear you.","Right over here [name]. Oh, he wanted to hear you.",proper noun,5.37,tadult
02750001,10,02750001-10,1,56,60,this is a beautiful thing I have seen her in my life.,this is a beautiful thing I have seen her in my life.,NA,5.35,kchild
02750001,10,02750001-10,1,60,64,"It's a one alone,'ll button in the night!",It's a watermelon button in the night!,NA,5.35,kchild
02750001,10,02750001-10,1,64,67,"Not right now, but at some times,","Not right now, but at some times,",NA,5.35,tadult
02750001,10,02750001-10,1,67,70,"can you change [name]s, and also show,","can you change [name]s, and also show,",NA,5.35,tadult
02750001,10,02750001-10,1,70,71,"oh my name, so we'll know that.","oh my name, so we'll know that.",NA,5.35,tadult
02750001,10,02750001-10,1,71,73,Maybe you know what you it right now actually.,Maybe you know what you it right now actually.,NA,5.35,tadult
02750001,10,02750001-10,1,73,75,One minute.,One minute.,NA,5.35,ochild
02750001,10,02750001-10,1,75,76,You one minute.,You one minute.,NA,5.35,tadult
02750001,10,02750001-10,1,76,78,One minute.,One minute.,NA,5.35,tadult
02750001,10,02750001-10,1,78,79,One minute.,One minute.,NA,5.35,tadult
02750001,10,02750001-10,1,79,80,One minute.,One minute.,NA,5.35,tadult
02750001,10,02750001-10,1,80,81,"One minute, I want.","One minute, I want.",NA,5.35,tadult
02750001,10,02750001-10,1,81,82,Can I take it back now?,Can I take it back now?,NA,5.35,tadult
02750001,10,02750001-10,1,82,84.4,"Are we going to see him? Okay, I'll keep it safe.","Are we done with our scene? Okay, I'll keep it safe.",NA,5.35,tadult
02750001,10,02750001-10,1,84.4,86.4,"You know, okay, now this is a lot of things.","You know, okay, now this is a lot of things.",NA,5.35,tadult
02750001,10,02750001-10,1,86.4,87.8,I want my wi.,I want my wiener,NA,5.35,kchild
02750001,10,02750001-10,1,87.8,90.6,"All right, I'm gonna spell, he, I'm gonna,","All right, I'm gonna spell, he, I'm gonna,",NA,5.35,tadult
02750001,15,02750001-15,1,348,351,Can I write that tower?,Can I write that tower?,NA,5.36,tadult
02750001,15,02750001-15,1,351,353,Are you ready?,Are you ready?,NA,5.36,tadult
02750001,15,02750001-15,1,353,356,"Okay, it's not going out loud.","Okay, it's not going out loud.",NA,5.36,tadult
02750001,15,02750001-15,1,356,357,I don't know. It's not going out loud.,I don't know. It's not going out loud.,NA,5.36,tadult
02750001,15,02750001-15,1,357,360,Hmm.,Hmm.,NA,5.36,kchild
02750001,15,02750001-15,1,360,367,That was a good idea.,That was a good idea.,NA,5.36,tadult
02750001,15,02750001-15,1,360,367,"Oh, you, do you, yoo yoo yoo yoo yin yin.","Oh, you, do you, yoo yoo yoo yoo yin yin.",NA,5.36,kchild
02750001,15,02750001-15,1,367,381,"See my punch. And my tiny tiny tree is out, oh, y'all y'allos.","See my punch. And my tiny tiny tree is out, oh, y'all y'allos.",NA,5.36,kchild
02750001,15,02750001-15,2,1042,1046,That's blue.,That's blue.,NA,5.36,ochild
02750001,15,02750001-15,2,1046,1047,How far?,How far?,NA,5.36,tadult
02750001,15,02750001-15,2,1047,1049,That's really good. It's only one thing.,That's really good. It's only one thing.,NA,5.36,kchild
02750001,15,02750001-15,2,1049,1050,It's not my ham burger.,It's not my ham burger.,NA,5.36,tadult
02750001,15,02750001-15,2,1050,1052,Oh my goodness.,Oh my goodness.,NA,5.36,tadult
02750001,15,02750001-15,2,1052,1054,It's all the stupid.,It's all the stupid.,NA,5.36,kchild
02750001,15,02750001-15,2,1054,1055,Very long.,Very long.,NA,5.36,tadult
02750001,15,02750001-15,2,1055,1059,[name]. [name].,[name],proper noun,5.36,kchild
02750001,15,02750001-15,2,1059,1060,What?,What?,NA,5.36,ochild
02750001,15,02750001-15,2,1060,1061,What?,What?,NA,5.36,ochild
02750001,15,02750001-15,2,1061,1062,"No, [name].","No, [name].",NA,5.36,ochild
02750001,15,02750001-15,2,1062,1063,"No, [name].","No, [name].",NA,5.36,ochild
02750001,15,02750001-15,2,1063,1068.72,"Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, shh, shh, shh, shh, shh,","Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, Shh, shh, shh, shh, shh, shh,",NA,5.36,kchild
02750001,15,02750001-15,2,1068.72,1069.6399999999999,"sh, shh, sh, sh, sh,","sh, shh, sh, sh, sh,",NA,5.36,kchild
02750001,15,02750001-15,2,1069.6399999999999,1073,and mering on a new color.,I'm working on a new color,NA,5.36,ochild
02750001,15,02750001-15,2,1073,1079,You'll always try to make new colors [name].,You're always trying to make new colors [name],proper noun,5.36,kchild
02750001,15,02750001-15,3,1747,1752,I don't know. Whoa. Whoa! Whoa!,I don't know. Whoa. Whoa! Whoa!,NA,5.36,tadult
02750001,15,02750001-15,3,1752,1754,Whoa!,Whoa!,NA,5.36,tadult
02750001,15,02750001-15,3,1754,1757,Whoa!,Whoa!,NA,5.36,tadult
02750001,15,02750001-15,3,1759,1767,"Whoa! There's a big snake. Hi, I'm glad it's a friendly snake though.","Whoa! There's a big snake. Hi, I'm glad it's a friendly snake though.",NA,5.36,tadult
02750001,15,02750001-15,3,1767,1769,"No, it's not.","No, it's not.",NA,5.36,kchild
02750001,15,02750001-15,3,1769,1771,"Ah, he's not so friendly.","Ah, he's not so friendly.",NA,5.36,tadult
02750001,15,02750001-15,3,1771,1774,It's the world's longest snake.,It's the world's longest snake.,NA,5.36,kchild
02750001,15,02750001-15,3,1774,1776,"It's the world's, he looks pretty long to meet.","It's the world's, he looks pretty long to me",NA,5.36,tadult
02750001,15,02750001-15,3,1776,1777,Yeah.,Yeah.,NA,5.36,tadult
02750001,15,02750001-15,3,1777,1778,It's a python.,It's a python.,NA,5.36,kchild
02750001,15,02750001-15,3,1778,1779,"Oh, it's a python.","Oh, it's a python.",NA,5.36,tadult
02750001,15,02750001-15,3,1779,1786,"It can, pythons can eat alligators, humans, even grownups.","It can, pythons can eat alligators, humans, even grownups.",NA,5.36,kchild
02750001,15,02750001-15,4,2437,2506,"you are too roughly Oh, I'm not. The Okay, I'm fine to be here.",you are too rough with it,NA,5.36,tadult
02750001,15,02750001-15,4,2437,2506,Why do these pencils not have erasers,Why do these pencils not have erasers,NA,5.36,kchild
02750001,15,02750001-15,4,2437,2506,Because some pencils do not have erasers.,Because some pencils do not have erasers.,NA,5.36,tadult
02750001,15,02750001-15,5,2924.64,2926.64,What do you do use the water people will be,What do you do use the water table for,NA,5.36,tadult
02750001,15,02750001-15,5,2926.64,2927.64,Okay.,Okay.,NA,5.36,tadult
02750001,15,02750001-15,5,2927.64,2928.64,"[name], this is like three more pieces.","[name], this is like three more pieces.",NA,5.36,radult
02750001,15,02750001-15,5,2928.64,2930.64,We're gonna do one more. We get two nails.,We're gonna do one more. We get two nails.,NA,5.36,radult
02750001,15,02750001-15,5,2930.64,2932.64,Where is it?,Where is it?,NA,5.36,kchild
02750001,15,02750001-15,5,2932.64,2933.64,Where's what?,Where's what?,NA,5.36,radult
02750001,15,02750001-15,5,2933.64,2934.64,My creation?,My creation?,NA,5.36,kchild
02750001,15,02750001-15,5,2934.64,2936.64,Is it in your copy?,Is it in your cubby?,NA,5.36,radult
02750001,15,02750001-15,5,2936.64,2939.64,"No, I gave it to you.","No, I gave it to you.",NA,5.36,kchild
02750001,15,02750001-15,5,2939.64,2942.64,"Oh, yes, inside teacher has it.","Oh, yes, inside teacher has it.",NA,5.36,radult
02750001,15,02750001-15,5,2942.64,2944.64,Curly hair.,Curly hair.,NA,5.36,radult
02750001,15,02750001-15,5,2944.64,2946.64,What?,What?,NA,5.36,kchild
02750001,15,02750001-15,5,2946.64,2948.64,The inside teacher with curly glass.,The inside teacher with curly black,NA,5.36,radult
02750001,15,02750001-15,5,2948.64,2951.64,Oh. Do you know where [name] snake?,Oh. Do you know where [name] snake?,NA,5.36,radult
02750001,15,02750001-15,5,2951.64,2953.64,"Oh yeah, it's on the counter.","Oh yeah, it's on the counter.",NA,5.36,tadult
02750001,15,02750001-15,5,2953.64,2954.64,Right.,Right.,NA,5.36,tadult
02750001,15,02750001-15,5,2954.64,2956.64,"We're all on the table, kiddo.","We're all on the table, kiddo.",NA,5.36,radult
02750001,15,02750001-15,5,2956.64,2958.64,I think we're all doing?,I think we're all done,NA,5.36,radult
02750001,16,02750001-16,1,348,350,"Oh, let's do some,","Oh, let's do some,",NA,5.36,tadult
02750001,16,02750001-16,1,350,354,"as soon as I finish the cheese, and then...","as soon as I finish the cheese, and then...",NA,5.36,tadult
02750001,16,02750001-16,1,355,357,No one's passing a pair.,No one's passing a pear,homophone,5.36,kchild
02750001,16,02750001-16,1,357,360,"Oh, well, how could you ask for someone to pass it?","Oh, well, how could you ask for someone to pass it?",NA,5.36,tadult
02750001,16,02750001-16,1,360,362,"Andrew, what could you say?","[name], what could you say?",NA,5.36,tadult
02750001,16,02750001-16,1,362,364,"Please, pass the pair. [name], what could you say? Please pass the pair.","Please, pass the pear.",homophone,5.36,kchild
02750001,16,02750001-16,1,364,370,No one's passing the pair.,No one's passing the pear,homophone,5.36,tadult
02750001,16,02750001-16,1,370,372,How do you say please pass the pair?,How do you say please pass the pear?,homophone,5.36,tadult
02750001,16,02750001-16,1,372,375,You say please pass the pair? You say please pass the pair.,You say please pass the pear.,homophone,5.36,tadult
02750001,16,02750001-16,1,375,379,Right?,Right?,NA,5.36,tadult
02750001,16,02750001-16,1,375,379,I did and they didn't do anything.,I did and they didn't do anything.,NA,5.36,kchild
02750001,16,02750001-16,1,379,383,"Oh. Well,","Oh. Well,",NA,5.36,tadult
02750001,16,02750001-16,1,379,383,I'll just get it.,I'll just get it.,NA,5.36,kchild
02750001,16,02750001-16,2,1046.28,1051.4,like a wall or a chair right and they so they were up in there a little bit and they jumped up,like a wall or a chair right and they so they were up in there a little bit and they jumped up,NA,5.36,tadult
02750001,16,02750001-16,2,1052.3600000000001,1055,so it looks like they're really high but maybe they're not so high.,so it looks like they're really high but maybe they're not so high.,NA,5.36,tadult
02750001,16,02750001-16,2,1055,1060.92,One of the things I love about this nose makes me smile because they're kind of being,One of the things I love about this [name] is it makes me smile because they're kind of being,proper noun,5.36,tadult
02750001,16,02750001-16,2,1060.92,1063.8,silly right? They're kind of being playful.,silly right? They're kind of being playful.,NA,5.36,tadult
02750001,16,02750001-16,2,1064.8,1068.2,Aren't these two not alive?,Aren't these two not alive?,NA,5.36,kchild
02750001,16,02750001-16,2,1068.2,1071.32,Let's see. That's Paul. He's still alive.,Let's see. That's Paul. He's still alive.,NA,5.36,tadult
02750001,16,02750001-16,2,1072.6,1076,That is Ringo. He's still alive. These are not alive anymore.,That is Ringo. He's still alive. These two are not alive anymore.,NA,5.36,tadult
02750001,16,02750001-16,2,1076,1079,John and George.,John and George.,NA,5.36,tadult
02750001,16,02750001-16,2,1080,1079,John and George.,John and George.,NA,5.36,ochild
02750001,16,02750001-16,2,1081,1082,John and George.,John and George.,NA,5.36,tadult
02750001,17,02750001-17,1,119.76,121.48,"Oh, wait, two purple hair ties?","Oh, wait, two purple hair ties?",NA,5.36,tadult
02750001,17,02750001-17,1,121.48,122.8,"Oh, who has two purple hair ties? Oh, who has two purple","Oh, who has two purple hair ties?",NA,5.36,tadult
02750001,17,02750001-17,1,122.8,124,hair ties today?,hair ties today?,NA,5.36,tadult
02750001,17,02750001-17,1,125,128,[name]'s got two purple hair ties.,[name]'s got two purple hair ties.,NA,5.36,tadult
02750001,17,02750001-17,1,128,131,I'm thinking of a person that's wearing tie dye today.,I'm thinking of a person that's wearing tie dye today.,NA,5.36,tadult
02750001,17,02750001-17,1,131,135.36,"Oh, I'm sorry, I'm thinking of a girl who's wearing tie dye today.","Oh, I'm sorry, I'm thinking of a girl who's wearing tie dye today.",NA,5.36,tadult
02750001,17,02750001-17,1,135.36,136.36,Sure.,Her.,NA,5.36,kchild
02750001,17,02750001-17,1,136.36,137.36,Yeah.,Yeah.,NA,5.36,tadult
02750001,17,02750001-17,1,137.36,139.72,"I'm thinking of a boy and I, this is really funny.","I'm thinking of a boy and I, this is really funny.",NA,5.36,tadult
02750001,17,02750001-17,1,139.72,140.72,Don't tell anyone.,Don't tell anyone.,NA,5.36,tadult
02750001,17,02750001-17,1,140.72,145.84,I think a ladybug landed on top of his head a green ladybug don't tell him because I don't think he knows yet,I think a ladybug landed on top of his head a green ladybug don't tell him because I don't think he knows yet,NA,5.36,tadult
02750001,17,02750001-17,1,145.84,148.24,a green ladybug landed on top of his head,a green ladybug landed on top of his head,NA,5.36,tadult
02750001,17,02750001-17,1,148.24,149.24,Did a green?,Did a green?,NA,5.36,tadult
02750001,17,02750001-17,1,149.24,151.24,Did a green ladybug land on [name] head?,Did a green ladybug land on [name] head?,NA,5.36,tadult
02750002,11,02750002-11,1,349,352,It looks like a really pretty flower.,It looks like a really pretty flower.,NA,5.34,radult
02750002,11,02750002-11,1,352,358.36,It's not it's just a heart,It's not it's just a heart,NA,5.34,kchild
02750002,11,02750002-11,1,358.36,365,it's just a heart I think it's really pretty I think she's gonna like it a lot.,it's just a heart I think it's really pretty I think she's gonna like it a lot.,NA,5.34,radult
02750002,11,02750002-11,1,358.36,365,It's all the way in this level.,It's all the way in this level.,NA,5.34,kchild
02750002,11,02750002-11,1,365,367,It is all the way in that level.,It is all the way in that level.,NA,5.34,radult
02750002,11,02750002-11,1,367,370,Are you going to make a painting for any of the other teachers?,Are you going to make a painting for any of the other teachers?,NA,5.34,radult
02750002,11,02750002-11,1,370,372,Maybe [name].,Maybe [name].,NA,5.34,kchild
02750002,11,02750002-11,1,372,374.4,Maybe [name]. I think [name] would really appreciate that.,Maybe [name]. I think [name] would really appreciate that.,NA,5.34,radult
02750002,11,02750002-11,1,374.4,377,"Maybe [name] too, but that's it.","Maybe [name] too, but that's in West",NA,5.34,kchild
02750002,11,02750002-11,1,377,381,"I mean, you can still make it for [name].","I mean, you can still make it for [name].",NA,5.34,radult
02750002,11,02750002-11,2,997,1049,Where's Hawaii on your map of the Heart Earth?,Where's Hawaii on your map of the Heart Earth?,NA,5.34,kchild
02750002,11,02750002-11,2,997,1049,"Alright, all right. Come on. I'm going to see.",Come on.,NA,5.34,ochild
02750002,11,02750002-11,2,997,1049,Heh. What?,Heh. What?,NA,5.34,ochild
02750002,11,02750002-11,2,997,1049,I love you [name].,I love you [name].,NA,5.34,kchild
02750002,43,02750002-43,1,348,351,Who could scoop up the jump? No.,Who could scoop up the dump? No.,NA,5.38,kchild
02750002,43,02750002-43,1,351,353,Drum truck's up. Scoop the dump. Jump shop.,Dump truck. Scoop the dump.,NA,5.38,kchild
02750002,43,02750002-43,1,353,355,"scoop the door,","scoop the dump,",NA,5.38,kchild
02750002,43,02750002-43,1,355,357,the door.,the dump,NA,5.38,kchild
02750002,43,02750002-43,1,357,360,"Say,","Say,",NA,5.38,kchild
02750002,43,02750002-43,1,360,365,"Hey, and say, I love it","Hey, and say, [name]",proper noun,5.38,kchild
02750002,43,02750002-43,1,365,373,I love it. I like your shirt. I got a hot chocolate.,I love it. I like your shirt. I got a hot chocolate.,NA,5.38,ochild
02750002,43,02750002-43,1,373,375,I eat it.,I eat it.,NA,5.38,ochild
02750002,43,02750002-43,1,375,377,I eat it. I eat it.,I eat it. I eat it.,NA,5.38,ochild
02750002,43,02750002-43,1,377,382,I like your shirt.,I like your shirt.,NA,5.38,ochild
02750002,43,02750002-43,2,1052,1057,Now the next one I think is called Pine Pie.,Now the next one I think is called Honey Pie.,NA,5.38,tadult
02750002,43,02750002-43,2,1057,1059,Honey Pie.,Honey Pie.,NA,5.38,ochild
02750002,43,02750002-43,2,1059,1062,"Like a Pie, like a pumpkin pie,","Like a Pie, like a pumpkin pie,",NA,5.38,tadult
02750002,43,02750002-43,2,1062,1063,honey pie.,honey pie.,NA,5.38,tadult
02750002,43,02750002-43,2,1063,1068,"That's a very, very big one.","That's a very, very big one.",NA,5.38,kchild
02750002,43,02750002-43,2,1068,1070,My people kind of fight so...,My favorite kind of pie so...,NA,5.38,ochild
02750002,43,02750002-43,2,1070,1073,My people...,My favorite...,NA,5.38,ochild
02750002,43,02750002-43,2,1073,1075,My people...,My favorite...,NA,5.38,ochild
02750002,43,02750002-43,2,1075,1078,My people kind of pie so far.,My favorite kind of pie so far.,NA,5.38,ochild
02750002,43,02750002-43,2,1078,1080,It's pumpkin pie.,It's pumpkin pie.,NA,5.38,ochild
02750002,43,02750002-43,2,1080,1082,I like pumpkin pie too.,I like pumpkin pie too.,NA,5.38,tadult
02750002,43,02750002-43,2,1082,1085,The most best in the morning.,The most best in the morning.,NA,5.38,tadult
02750002,43,02750002-43,2,1085,1087,Is this song almost done?,Is this song almost done?,NA,5.38,tadult
02750002,43,02750002-43,3,1409,1411,"Is, is, um, is,","Is, is, um, is,",NA,5.38,tadult
02750002,43,02750002-43,3,1411,1412,"Oh, thank you.","Oh, thank you.",NA,5.38,tadult
02750002,43,02750002-43,3,1412,1414,"Is, um,","Is, um,",NA,5.38,tadult
02750002,43,02750002-43,3,1414,1416,[name] inside?,[name] inside?,NA,5.38,tadult
02750002,43,02750002-43,3,1416,1418,"[name], can you also say my seat?","[name], can you also save my seat?",NA,5.38,kchild
02750002,43,02750002-43,3,1418,1419,"Yeah, I won't.","Yeah, I will",NA,5.38,tadult
02750002,43,02750002-43,3,1419,1434,"Okay. No, no, no, [name], okay.","Okay. No, [name], okay.",NA,5.38,tadult
02750002,43,02750002-43,3,1419,1434,"But Leah, can you take off the lane?","Malia, can you take off the ladybug?",NA,5.38,kchild
02750002,43,02750002-43,3,1434,1438,"Yeah, hold on, you may one second, let me just...","Yeah, hold on, give me one second, let me just...",NA,5.38,radult
02750002,43,02750002-43,3,1438,1439,Who's the third longest others?,Who's the third longest others?,NA,5.38,ochild
02750002,43,02750002-43,3,1439,1441,The third longest of these?,The third longest of these?,NA,5.38,ochild
02750002,43,02750002-43,3,1441,1444.12,I don't know. So I'll check when we're all done today okay I'm okay,I don't know. So I'll check when we're all done today okay,NA,5.38,radult
02750002,43,02750002-43,3,1445.96,1452.28,That's that's [name]'s book,That's that's [name]'s book,NA,5.38,kchild
02750002,43,02750002-43,3,1445.96,1452.28,yeah so I'm just gonna put these back on because [name] is using them and then I'll take the lady bug off.,yeah so I'm just gonna put these back on because [name] is using them and then I'll take the lady bug off.,NA,5.38,radult
02750002,43,02750002-43,3,1452.28,1453.8,Give me two seconds.,Give me two seconds.,NA,5.38,radult
02750002,43,02750002-43,3,1453.8,1459.8,I want to make sure these books are right because [name] is throwing them.,I want to make sure these books are right because [name] is throwing them.,NA,5.38,radult
02750002,43,02750002-43,3,1459.8,1461.88,Here we are.,Here we are.,NA,5.38,radult
02750002,43,02750002-43,3,1461.88,1462.68,Okay.,Okay.,NA,5.38,radult
02750002,43,02750002-43,3,1462.68,1463.68,Want to turn around?,Want to turn around?,NA,5.38,radult
02800001,23,02800001-23,1,347,351,Me and [name] have a avowed cubone.,Me and [name] have a evolved cubone.,NA,5.5,ochild
02800001,23,02800001-23,1,351,364,A Maryland. A bear with that. Where I'm not? Where that?,A Marowak.,NA,5.5,radult
02800001,23,02800001-23,1,364,368,The baby.,The baby.,NA,5.5,ochild
02800001,23,02800001-23,1,368,370,Hi.,Hi.,NA,5.5,ochild
02800001,23,02800001-23,1,370,372,"Oh, what do the movie?","Oh, what do the movie?",NA,5.5,ochild
02800001,23,02800001-23,1,372,375,Look at me.,Look at me.,NA,5.5,ochild
02800001,23,02800001-23,1,375,377,"Oh, I can.","Oh, I can.",NA,5.5,ochild
02800001,23,02800001-23,1,377,383,"Oh, can get me more.","Oh, can get me more.",NA,5.5,ochild
02800001,23,02800001-23,2,1033,1113,Whoa. The cold.,Whoa. The cold.,NA,5.5,kchild
02800001,23,02800001-23,2,1033,1113,"m going to go. Fire! Oh, no. No. I'm going to see. Oh, you want to use that song.","m going to go. Fire! Oh, no. No. I'm going to see.",NA,5.5,ochild
02800001,23,02800001-23,3,1745.6799999999998,1755.6799999999998,"Look! Look, look after it's","Look! Look, look after it's",NA,5.5,kchild
02800001,23,02800001-23,3,1757.6799999999998,1759.6799999999998,look after. Let me see [name].,Let me see [name].,NA,5.5,tadult
02800001,23,02800001-23,3,1759.6799999999998,1760.6799999999998,"Whoa, are your legs on fire?","Whoa, are your legs on fire?",NA,5.5,tadult
02800001,23,02800001-23,3,1760.6799999999998,1762.6799999999998,Or did you make fun pants?,Or did you make fun pants?,NA,5.5,tadult
02800001,23,02800001-23,3,1762.6799999999998,1764.6799999999998,We put out on the fire.,We put out the fire.,NA,5.5,ochild
02800001,23,02800001-23,3,1764.6799999999998,1766.6799999999998,"Good, Deacon. We put out on the fire. So we're thinking.","Good, Deacon.",NA,5.5,tadult
02800001,23,02800001-23,3,1766.6799999999998,1769.6799999999998,"And when the fire is out, we can put it in this basket.","And when the fire is out, we can put it in this basket.",NA,5.5,tadult
02800001,23,02800001-23,3,1769.6799999999998,1779.8799999999999,"Oh, I see a fire fire two of them.","Oh, I see a fire two of them.",NA,5.5,kchild
02800001,23,02800001-23,3,1769.6799999999998,1779.8799999999999,How are we going to get those?,How are we going to get those?,NA,5.5,tadult
02800001,23,02800001-23,3,1769.6799999999998,1779.8799999999999,Oh and I see,Oh and I see,NA,5.5,kchild
02800001,23,02800001-23,3,1783.3199999999997,1787.6799999999998,I see five fires.,I see five fires.,NA,5.5,tadult
02800001,23,02800001-23,3,1783.3199999999997,1787.6799999999998,How can we get [name]?,How can we get them [name]?,proper noun,5.5,tadult
02800001,23,02800001-23,3,1783.3199999999997,1787.6799999999998,One over there and one over,One over there and one over,NA,5.5,kchild
02800001,23,02800001-23,4,2151.68,2261.68,"And we're to the station. I'm going to. Oh, how can I do? I'll be up there. I'm going to go and I'm going to","And we're to the station. I'm going to. Oh, how can I do? I'll be up there. I'm going to go and I'm going to",NA,5.5,ochild
02800001,23,02800001-23,4,2151.68,2261.68,snack time,snack time [name],NA,5.5,tadult
02800001,23,02800001-23,4,2264.68,2266.68,Can I take off the ladybug for snack time?,Can I take off the ladybug for snack time?,NA,5.5,tadult
02800001,23,02800001-23,4,2264.68,2266.68,Yeah.,Yeah.,NA,5.5,kchild
02800001,27,02800001-27,1,347,352,You finished it. What happened? Where's the soccer ball?,You finished it. What happened? Where's the soccer ball?,NA,5.49,tadult
02800001,27,02800001-27,1,347,352,Well I could do it at snow and tump,Well I could do it at snow and tump,NA,5.49,kchild
02800001,27,02800001-27,1,352,353,Find where the soccer ball is.,Find where the soccer ball is.,NA,5.49,tadult
02800001,27,02800001-27,1,353,354,Good.,Good.,NA,5.49,tadult
02800001,27,02800001-27,1,354,355,And it's...,And it's...,NA,5.49,tadult
02800001,27,02800001-27,1,355,358,High-five.,High-five.,NA,5.49,tadult
02800001,27,02800001-27,1,358,361,Can you do it's running?,Can you do it's running?,NA,5.49,ochild
02800001,27,02800001-27,1,361,362,And the balloon.,And the balloon.,NA,5.49,tadult
02800001,27,02800001-27,1,362,365,Can you do it's running?,Can you do it's running?,NA,5.49,tadult
02800001,27,02800001-27,1,362,365,I like that kind of high-fi.,I like that king of high-five,NA,5.49,tadult
02800001,27,02800001-27,1,365,368,"If it's, but if it's too strong, it puts me down.","If it's, but if it's too strong, it hurts my hand",NA,5.49,tadult
02800001,27,02800001-27,1,368,372,"Yeah, it hurts my hand over it if it's too strong.","Yeah, it hurts my hand a little bit it if it's too strong.",NA,5.49,tadult
02800001,27,02800001-27,1,372,377.84,"Hmm, I know, we're kind of struggling with that one so let's slide this over you know where that goes you know","Hmm, I know, we're kind of struggling with that one so let's slide this over you know where that goes you know",NA,5.49,tadult
02800001,27,02800001-27,1,377.84,388,"where that goes you keep twisting it. That's it. Here you got it. Hey Yeah, this puzzle is","where that goes you keep twisting it. That's it. Here you got it. Hey Yeah, this puzzle is",NA,5.49,tadult
02800001,27,02800001-27,2,1048.88,1069,and get it. Yeah. I'm going to see. I'm going to be here.,and get it. Yeah. I'm going to see. I'm going to be here.,NA,5.49,ochild
02800001,27,02800001-27,2,1069,1072,I need people.,I need people.,NA,5.49,ochild
02800001,27,02800001-27,2,1072,1080,My people. Yeah.,My people. Yeah.,NA,5.49,ochild
02800001,27,02800001-27,2,1080,1081,Yeah. Yeah.,Yeah. Yeah.,NA,5.49,kchild
02800001,27,02800001-27,2,1081,1085,"Yeah, I have me on the outside.","Yeah, I have me on the outside.",NA,5.49,ochild
02800001,27,02800001-27,2,1085,1100,Hi. Hi. What? This is San Francisco.,Hi. Hi. What? This is San Francisco.,NA,5.49,ochild
02800001,27,02800001-27,3,1719,1762,"And I said, I think you'll like this one. Let's listen and I'm listening. I'm listening. Yeah, it's like they were here. Okay, I was back. I did not catch it. [name].","And I said, I think you'll like this one. Let's listen and I'm listening. I'm listening. Yeah, it's like they were here. Okay, I was back. I did not catch it. [name].",NA,5.49,tadult
02800001,27,02800001-27,3,1762,1764,I did not contract it.,I did not scratch it.,NA,5.49,tadult
02800001,27,02800001-27,3,1764,1769,But we put the needle down.,But we put the needle down.,NA,5.49,tadult
02800001,27,02800001-27,3,1769,1771.88,"Put the mover down, so the needle drops. put the lever down","Put the mover down, so the needle drops. put the lever down",NA,5.49,tadult
02800001,27,02800001-27,3,1771.88,1773.6399999999999,"down so the needle drops,","down so the needle drops,",NA,5.49,tadult
02800001,27,02800001-27,3,1773.6399999999999,1776.04,and it's like right on the edge.,and it's like right on the edge.,NA,5.49,tadult
02800001,27,02800001-27,3,1776.04,1777.6399999999999,And so we had to put it up and then put it down.,And so we had to put it up and then put it down.,NA,5.49,tadult
02800001,27,02800001-27,3,1777.6399999999999,1780.6399999999999,"Oh, [name].","Oh, [name].",NA,5.49,tadult
02800001,27,02800001-27,3,1780.6399999999999,1785.16,"Well, hey, can I tell you something girls? I scratch albums too. It happens.","Well, hey, can I tell you something girls? I scratch albums too. It happens.",NA,5.49,tadult
02800001,27,02800001-27,3,1785.16,1787.8,"Yeah. Because they're easily scratched, right?","Yeah. Because they're easily scratched, right?",NA,5.49,tadult
02800001,27,02800001-27,3,1787.8,1788.8,Yeah.,Yeah.,NA,5.49,tadult
02800001,27,02800001-27,3,1788.8,1792.2,So how do they scratch it?,"So how do they scratch it? Well, see, there's something, remember the needle that's underneath the red part?",NA,5.49,kchild
02800001,27,02800001-27,4,2145,2149,You guys want to do baby.,You guys want to do baby.,NA,5.49,tadult
02800001,27,02800001-27,4,2149,2155,"And J, add some fish okay before I can put the fish away. That's from the fish away.","[name], add some fish okay before I can put the fish away.",proper noun,5.49,tadult
