file,utterance_no,start_time,end_time,text,speaker,context,pid,vid,sid,hispanic,ethnicity,gender,age,age_group,s_length
02800001-23,161,918,923,See how it's come in. I should these have this.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,162,923,928,Should these have this?,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,163,928,932,"No, you're good though.",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,164,933,935,I can miss one one one one.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,165,936,938,"Ooh, what are you going to make on that?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,166,941,942,"Oh, you're making a shape of a knife.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,167,944,945,What am I making?,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,168,944,945,Whoa!,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,169,945,947,That looks like a jarzard!,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,170,948,950,It's a charmander!,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,171,950,951,"Yeah! It's Charmander, yeah.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,172,951,956,Don't you like the fire on a tail and like the land.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,173,956,958,Whoa!,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,174,958,983,You made that from your imagination. That's so cool. And he is defeated. I'm going to see. I'm not. Shoo!,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,175,983,1025,"Shoo! Oh, no, no. No. I'm going to go and try to get here. Oh yeah.",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,176,1025,1028,Oh yeah.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,177,1028,1033,Don't be cute. Whoa. Whoa.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,178,1033,1113,Whoa. The cold.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,179,1033,1113,"m going to go. Fire! Oh, no. No. I'm going to see.",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,180,1113,1116,"Oh, that was that song. Oh, yeah.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,181,1116,1120,You want to use the bouncer?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,182,1120,1122,"Yeah, that was awesome.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,183,1122,1123,"Oh, you want to.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,184,1123,1128,"Okay, thank you.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,185,1128,1130,"Okay, thank you. Thank you.",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,186,1130,1133,"All right, I'll, that was good. Oh man, hi, I'm going say how do you get this morning.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,187,1133,1137,"When you came in, I was in the sand area, or maybe I was in the bathroom.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,188,1137,1138,Yeah.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,189,1138,1141,"You were supposed to have to go't have drugs, right?",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,190,1141,1143,"Yeah, I know.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,191,1143,1146,"They're very small and they're little fragile so they, they're",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,192,1146,1147,too.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,193,1147,1148,They're very fragile so they get raked by accident.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,194,1148,1153,That would not bring all of them out?,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,195,1153,1155,What's that for the entrance?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,196,1155,1156,Why don't not bring all of those?,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,197,1156,1158,"Well, I think these are all the ones we have,",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,198,1158,1162.16,"but [name] was thinking that maybe we needed two, was it this one that we only had one of?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,199,1162.16,1167.84,"Oh no, no, two dump trucks. Yeah, Peter's got the dump truck. You know, we can always make a plan with [name], right?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,200,1167.84,1171,"[name]? Can ask him how many minutes he needs, right?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,201,1171,1174,How many minutes he's going to be here?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,202,1174,1186,"Can I search and then I like some five minutes and then she literally don't know, and then, and then, we have done one minute,",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,203,1186,1197.44,"and then, and then, the patient said, and then, I had one minute and then I had one more duck in the dark shot and then I said",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,204,1197.44,1203,I said one more minute is that what I heard?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,205,1203,1205,"Yeah. Yeah, one more man to [name].",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,206,1205,1210,"What do you think, [name], one more minute for the dump truck?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,207,1210,1212.44,Pretty soon it's going to be,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,208,1212.44,1215,time to put these away actually too.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,209,1215,1220,It's almost there.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,210,1220,1221,I guess the...,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,211,1221,1224,I ran and asked them to play with me,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,212,1224,1227,and now they're not playing with me.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,213,1227,1235.6,"Oh no, you know what, you want to play here with us? Do you want to come play here with us? Here come sit right here.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,214,1235.6,1240.28,We'll play with you.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,215,1235.6,1240.28,Yeah [name] says we'll play with you. We've got some trucks.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,216,1240.28,1245,"This is a good, this is a roller makes it flat.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,217,1245,1248,I think you put us on one vehicle.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,218,1248,1253,Is there a truck maybe?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,219,1256,1259,This is kind of boring.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,220,1256,1259,"Um, [name], you know what?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,221,1259,1262.2,"And I wonder [name], is there any trucks that you get spare for [name]? She only has the one,",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,222,1262.2,1264.56,"the one's flattener over here, [name] [name].",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,223,1264.56,1267.8400000000001,And just excavated the so boring stuff.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,224,1267.8400000000001,1269.12,Yeah.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,225,1269.12,1273,"[name], we're almost done with the dump truck, 30 more seconds and it'll be time for [name].",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,226,1273,1275,Half a minute?,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,227,1275,1276,Yep.,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,228,1276,1279,"No, 90 more seconds.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,229,1279,1283,"90, okay, we can go 90. 90 is half a minute. 90 a half a minute.",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,230,1283,1285,"Yeah, a little bit, a little more than half a minute.",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,231,1285,1293,"No, 90 seconds is one minute and a half minute",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,232,1293,1298,and one and a half minutes 90 seconds of one and a half minutes.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,233,1298,1299,Right?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,234,1299,1306.88,"The teacher shown, look what I found in the sand train that how interesting it's a cool I don't know it's like a chip of some kind yeah",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,235,1306.88,1313,"thank you good fine right I know I'm I, just about to turn over the dump truck to [name].",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,236,1313,1314,"Oh, perfect.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,237,1314,1317.3600000000001,"And [name], you're going to think about which ones you could spare for [name], right?",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,238,1317.3600000000001,1318.3200000000002,Which are those you could give her?,tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,239,1318.3200000000002,1333,"Oh, I'll ask you, [name]. One night, Dad, I'll get... Awesome.",tadult,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,240,1318.3200000000002,1333,I have so many pushers.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,241,1333,1335,I have one.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,242,1335,1338,Can you want to be a people?,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,243,1338,1339,I have to.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,244,1339,1340,I have to.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,245,1340,1341,Can you give me? I have a lot of people.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,246,1341,1344,"Can you give me one of the people, a lot of the other,",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,247,1344,1346,a for her?,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,248,1346,1347,"[name], you have more.",ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,249,1347,1358.48,Why do I have a lot of people?,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,250,1347,1358.48,She has five one two three four she was five and she has five and she has,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,251,1358.48,1359.1599999999999,here four,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,252,1359.1599999999999,1373.6,she was five and she has he is four. And you have two and you have one. Hey! But guess what? You're about that six. When Peter gives you that you're about at six and he only has three.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,253,1373.6,1375.6,But...,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,254,1375.6,1382,I don't know what I'm going to make it one. And I only have one. I have one.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,255,1375.6,1382,Can I have a chicken?,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,256,1382,1385,You already have one.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,257,1385,1389,I have only these two.,kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,258,1389,1398.3200000000002,"And you have one, two three, one, two, three, one, two, three, four, five, six, seven,",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,259,1398.3200000000002,1400.56,"you have seven, and you're about have eight.",kchild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,260,1400.56,1402.6799999999998,And you can be on this one.,ochild,outdoor_patio,02800001,2,23,yes,other,male,5.5,5,2266.68
02800001-23,261,1402.6799999999998,1405.6799999999998,I don't want any of these.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,262,1405.6799999999998,1411.6799999999998,"Yeah, I just want I just I just want these.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,263,1411.6799999999998,1412.6799999999998,I just want these.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,264,1412.6799999999998,1417.6799999999998,"Yeah, I just don't want any person.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,265,1417.6799999999998,1422.6799999999998,Because the person doesn't want I don't want.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,266,1422.6799999999998,1426.6799999999998,"[name], you can have all the persons.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,267,1426.6799999999998,1430.6799999999998,"Yeah, I have some persons on my life.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,268,1430.6799999999998,1434.6799999999998,I learned as a person guy.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,269,1434.6799999999998,1435.6799999999998,I learned as a person guy.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,270,1435.6799999999998,1447.6799999999998,"Yeah, yeah, me, I have the sister that too. Good rolling.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,271,1447.6799999999998,1451.6799999999998,[name] can we play with those?,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,272,1451.6799999999998,1457.6799999999998,I feel like now it's time.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,273,1457.6799999999998,1467.6799999999998,I feel like now it's time.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,274,1457.6799999999998,1467.6799999999998,I have to go the job that they have to go.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,275,1467.6799999999998,1470.6799999999998,I love it.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,276,1470.6799999999998,1471.6799999999998,I love it.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,277,1471.6799999999998,1482.6799999999998,I need a new thing.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,278,1476.6799999999998,1482.6799999999998,"I need a room, little,",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,279,1479.6799999999998,1482.6799999999998,"I need a little, a little thing.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,280,1482.6799999999998,1483.6799999999998,Hi [name].,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,281,1483.6799999999998,1486.6799999999998,Make sure not to get inside the little thing is.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,282,1486.6799999999998,1489.6799999999998,Okay.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,283,1489.6799999999998,1490.6799999999998,Only want to help us tear?,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,284,1492.6799999999998,1497.6799999999998,"Thanks, [name].",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,285,1498.6799999999998,1500.6799999999998,"There's some for you to tear. Oh no, uh oh, hold on.",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,286,1500.6799999999998,1502.6799999999998,I'll do this one again because this one got a little bit.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,287,1502.6799999999998,1512.6799999999998,Kind of mushy.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,288,1502.6799999999998,1512.6799999999998,I did this.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,289,1505.6799999999998,1512.6799999999998,this.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,290,1507.6799999999998,1512.6799999999998,cookie.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,291,1507.6799999999998,1512.6799999999998,Okay.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,292,1512.6799999999998,1513.6799999999998,I did this.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,293,1513.6799999999998,1517.6799999999998,Yeah.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,294,1513.6799999999998,1517.6799999999998,Cookie.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,295,1517.6799999999998,1518.6799999999998,Can you have a cookie?,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,296,1518.6799999999998,1520.6799999999998,"Yeah, I'm gonna do you.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,297,1520.6799999999998,1521.6799999999998,I'm gonna hear this.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,298,1521.6799999999998,1523.6799999999998,"Oh, it's for them.",ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,299,1523.6799999999998,1524.6799999999998,Oh.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,300,1524.6799999999998,1526.6799999999998,"Yeah, sure, sure, sure.",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,301,1526.6799999999998,1528.6799999999998,Is that one?,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,302,1528.6799999999998,1532.6799999999998,"[name],",kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,303,1532.6799999999998,1535.6799999999998,[name] still has the dump truck.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,304,1535.6799999999998,1536.6799999999998,Does he?,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,305,1536.6799999999998,1537.6799999999998,Yeah.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,306,1537.6799999999998,1540.6799999999998,"Yes, it's time for you to let [name] have a turn with the dump truck.",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,307,1540.6799999999998,1544.6799999999998,It's been a minute. It's been more than one minute.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,308,1544.6799999999998,1555.6799999999998,More than one minute than one minute,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,309,1544.6799999999998,1555.6799999999998,He still hasn't given it yet.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,310,1544.6799999999998,1555.6799999999998,I'll help him.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,311,1555.6799999999998,1556.6799999999998,Thanks for a moment.,kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,312,1558.6799999999998,1560.6799999999998,"Yeah, I'm gonna go talk to, I'm gonna go talk to,",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,313,1560.6799999999998,1562.6799999999998,"um, [name].",kchild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,314,1562.6799999999998,1569.6799999999998,"Yeah. You can guess what, I think it's the new one's turn.",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,315,1569.6799999999998,1573.6799999999998,You know how you have five minutes and then you have one minute?,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,316,1573.6799999999998,1576.6799999999998,"And then guess what, you even have one extra minute. Oh my gosh.",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,317,1576.6799999999998,1580.6799999999998,I'm not saying sorry to me.,ochild,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,318,1580.6799999999998,1582.6799999999998,"Okay, you know what? Can you go talk to teacher [name]?",tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,319,1582.6799999999998,1584.6799999999998,Teacher [name] can help you.,tadult,outdoor_patio,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,320,1584.6799999999998,1586.6799999999998,Do you see her out by the boat?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,321,1586.6799999999998,1588.6799999999998,Here can you drive you over there anymore?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,322,1588.6799999999998,1590.6799999999998,Why do you?,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,323,1590.6799999999998,1599.6799999999998,I'm only in the area and I love your mother and my happy,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,324,1599.6799999999998,1615.6799999999998,favorite thing.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,325,1599.6799999999998,1615.6799999999998,One of the trees fell down.,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,326,1615.6799999999998,1618.6799999999998,"Yeah, earlier, but it's okay now.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,327,1618.6799999999998,1625.6799999999998,"The tree guys came, took care of it. What else do you want to do?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,328,1625.6799999999998,1627.6799999999998,And then I'm saying sorry.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,329,1627.6799999999998,1630.6799999999998,"Yeah, do you so much?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,330,1630.6799999999998,1632.6799999999998,What help her?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,331,1632.6799999999998,1637.3999999999999,"Well, [name] we've, or or as then what are they doing?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,332,1637.3999999999999,1638.3999999999999,What's wrong?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,333,1638.3999999999999,1649.6799999999998,"Well, honey, sometimes our, honey, honey sometimes people do need breaks, right?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,334,1649.6799999999998,1650.6799999999998,That's okay.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,335,1650.6799999999998,1657.6799999999998,"Thanks, [name]. Now she's not.",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,336,1657.6799999999998,1659.6799999999998,not.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,337,1659.6799999999998,1662.6799999999998,"Maybe you make a plan to play with her later, okay?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,338,1662.6799999999998,1664.6799999999998,See you?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,339,1664.6799999999998,1667.6799999999998,Maybe she changed to mine.,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,340,1667.6799999999998,1669.6799999999998,Not real. We don't decide.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,341,1669.6799999999998,1672.6799999999998,Help down to real daddy.,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,342,1672.6799999999998,1674.6799999999998,Can to not be here?,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,343,1674.6799999999998,1676.6799999999998,They already get a print to not play with you?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,344,1676.6799999999998,1679.6799999999998,You want to choose something to do them until they're ready?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,345,1679.6799999999998,1687.6799999999998,"Well, let me see why don't we choose something to do that's fun for you while you're waiting for them to be ready to play?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,346,1687.6799999999998,1689.6799999999998,"Yes, see?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,347,1689.6799999999998,1693.6799999999998,I want to see what Beak doing?,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,348,1693.6799999999998,1696.6799999999998,I want to see what Beak doing? I want to come out.,tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,349,1698.6799999999998,1700.6799999999998,[name].,kchild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,350,1700.6799999999998,1715.6799999999998,You know what the end was already open. You got it?,ochild,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
02800001-23,351,1715.6799999999998,1716.6799999999998,"this way, put up here?",tadult,outdoor_grass,02800001,3,23,yes,other,male,5.5,5,2266.68
